raceId,driverId,lap,position,milliseconds,races_year,races_round,races_name,races_date,driver_code,driver_forename,driver_surname,driver_dob,driver_nationality,circuit_name,circuit_country
1032,822,25,2,68813,2020,2,Styrian Grand Prix,12/07/20,BOT,Valtteri,Bottas,1989-08-28,Finnish,Red Bull Ring,Austria
1032,822,26,2,68477,2020,2,Styrian Grand Prix,12/07/20,BOT,Valtteri,Bottas,1989-08-28,Finnish,Red Bull Ring,Austria
1032,822,27,2,68748,2020,2,Styrian Grand Prix,12/07/20,BOT,Valtteri,Bottas,1989-08-28,Finnish,Red Bull Ring,Austria
1032,822,28,1,68386,2020,2,Styrian Grand Prix,12/07/20,BOT,Valtteri,Bottas,1989-08-28,Finnish,Red Bull Ring,Austria
1032,822,29,1,68540,2020,2,Styrian Grand Prix,12/07/20,BOT,Valtteri,Bottas,1989-08-28,Finnish,Red Bull Ring,Austria
1032,822,30,1,68751,2020,2,Styrian Grand Prix,12/07/20,BOT,Valtteri,Bottas,1989-08-28,Finnish,Red Bull Ring,Austria
1032,822,31,1,68559,2020,2,Styrian Grand Prix,12/07/20,BOT,Valtteri,Bottas,1989-08-28,Finnish,Red Bull Ring,Austria
1032,822,32,1,68754,2020,2,Styrian Grand Prix,12/07/20,BOT,Valtteri,Bottas,1989-08-28,Finnish,Red Bull Ring,Austria
1032,822,33,1,68792,2020,2,Styrian Grand Prix,12/07/20,BOT,Valtteri,Bottas,1989-08-28,Finnish,Red Bull Ring,Austria
1032,822,34,1,72773,2020,2,Styrian Grand Prix,12/07/20,BOT,Valtteri,Bottas,1989-08-28,Finnish,Red Bull Ring,Austria
1032,822,35,3,85416,2020,2,Styrian Grand Prix,12/07/20,BOT,Valtteri,Bottas,1989-08-28,Finnish,Red Bull Ring,Austria
1032,822,36,3,68026,2020,2,Styrian Grand Prix,12/07/20,BOT,Valtteri,Bottas,1989-08-28,Finnish,Red Bull Ring,Austria
1032,822,37,3,67998,2020,2,Styrian Grand Prix,12/07/20,BOT,Valtteri,Bottas,1989-08-28,Finnish,Red Bull Ring,Austria
1032,822,38,3,67966,2020,2,Styrian Grand Prix,12/07/20,BOT,Valtteri,Bottas,1989-08-28,Finnish,Red Bull Ring,Austria
1032,822,39,3,67628,2020,2,Styrian Grand Prix,12/07/20,BOT,Valtteri,Bottas,1989-08-28,Finnish,Red Bull Ring,Austria
1032,822,40,3,67591,2020,2,Styrian Grand Prix,12/07/20,BOT,Valtteri,Bottas,1989-08-28,Finnish,Red Bull Ring,Austria
1032,822,41,3,67655,2020,2,Styrian Grand Prix,12/07/20,BOT,Valtteri,Bottas,1989-08-28,Finnish,Red Bull Ring,Austria
1032,822,42,3,67820,2020,2,Styrian Grand Prix,12/07/20,BOT,Valtteri,Bottas,1989-08-28,Finnish,Red Bull Ring,Austria
1032,822,43,3,67678,2020,2,Styrian Grand Prix,12/07/20,BOT,Valtteri,Bottas,1989-08-28,Finnish,Red Bull Ring,Austria
1032,822,44,3,68300,2020,2,Styrian Grand Prix,12/07/20,BOT,Valtteri,Bottas,1989-08-28,Finnish,Red Bull Ring,Austria
1032,822,45,3,68587,2020,2,Styrian Grand Prix,12/07/20,BOT,Valtteri,Bottas,1989-08-28,Finnish,Red Bull Ring,Austria
1032,822,46,3,69014,2020,2,Styrian Grand Prix,12/07/20,BOT,Valtteri,Bottas,1989-08-28,Finnish,Red Bull Ring,Austria
1032,822,47,3,68170,2020,2,Styrian Grand Prix,12/07/20,BOT,Valtteri,Bottas,1989-08-28,Finnish,Red Bull Ring,Austria
1032,822,48,3,69009,2020,2,Styrian Grand Prix,12/07/20,BOT,Valtteri,Bottas,1989-08-28,Finnish,Red Bull Ring,Austria
1032,822,49,3,68752,2020,2,Styrian Grand Prix,12/07/20,BOT,Valtteri,Bottas,1989-08-28,Finnish,Red Bull Ring,Austria
1032,822,50,3,68119,2020,2,Styrian Grand Prix,12/07/20,BOT,Valtteri,Bottas,1989-08-28,Finnish,Red Bull Ring,Austria
1032,822,51,3,67618,2020,2,Styrian Grand Prix,12/07/20,BOT,Valtteri,Bottas,1989-08-28,Finnish,Red Bull Ring,Austria
1032,822,52,3,67849,2020,2,Styrian Grand Prix,12/07/20,BOT,Valtteri,Bottas,1989-08-28,Finnish,Red Bull Ring,Austria
1032,822,53,3,67716,2020,2,Styrian Grand Prix,12/07/20,BOT,Valtteri,Bottas,1989-08-28,Finnish,Red Bull Ring,Austria
1032,822,54,3,67731,2020,2,Styrian Grand Prix,12/07/20,BOT,Valtteri,Bottas,1989-08-28,Finnish,Red Bull Ring,Austria
1032,822,55,3,67631,2020,2,Styrian Grand Prix,12/07/20,BOT,Valtteri,Bottas,1989-08-28,Finnish,Red Bull Ring,Austria
1032,822,56,3,67833,2020,2,Styrian Grand Prix,12/07/20,BOT,Valtteri,Bottas,1989-08-28,Finnish,Red Bull Ring,Austria
1032,822,57,3,67789,2020,2,Styrian Grand Prix,12/07/20,BOT,Valtteri,Bottas,1989-08-28,Finnish,Red Bull Ring,Austria
1032,822,58,3,67813,2020,2,Styrian Grand Prix,12/07/20,BOT,Valtteri,Bottas,1989-08-28,Finnish,Red Bull Ring,Austria
1032,822,59,3,67749,2020,2,Styrian Grand Prix,12/07/20,BOT,Valtteri,Bottas,1989-08-28,Finnish,Red Bull Ring,Austria
1032,822,60,3,67816,2020,2,Styrian Grand Prix,12/07/20,BOT,Valtteri,Bottas,1989-08-28,Finnish,Red Bull Ring,Austria
1032,822,61,3,67666,2020,2,Styrian Grand Prix,12/07/20,BOT,Valtteri,Bottas,1989-08-28,Finnish,Red Bull Ring,Austria
1032,822,62,3,67534,2020,2,Styrian Grand Prix,12/07/20,BOT,Valtteri,Bottas,1989-08-28,Finnish,Red Bull Ring,Austria
1032,822,63,3,67785,2020,2,Styrian Grand Prix,12/07/20,BOT,Valtteri,Bottas,1989-08-28,Finnish,Red Bull Ring,Austria
1032,822,64,3,67750,2020,2,Styrian Grand Prix,12/07/20,BOT,Valtteri,Bottas,1989-08-28,Finnish,Red Bull Ring,Austria
1032,822,65,3,67691,2020,2,Styrian Grand Prix,12/07/20,BOT,Valtteri,Bottas,1989-08-28,Finnish,Red Bull Ring,Austria
1032,822,66,3,68847,2020,2,Styrian Grand Prix,12/07/20,BOT,Valtteri,Bottas,1989-08-28,Finnish,Red Bull Ring,Austria
1032,822,67,2,69184,2020,2,Styrian Grand Prix,12/07/20,BOT,Valtteri,Bottas,1989-08-28,Finnish,Red Bull Ring,Austria
1032,822,68,2,67939,2020,2,Styrian Grand Prix,12/07/20,BOT,Valtteri,Bottas,1989-08-28,Finnish,Red Bull Ring,Austria
1032,822,69,2,67618,2020,2,Styrian Grand Prix,12/07/20,BOT,Valtteri,Bottas,1989-08-28,Finnish,Red Bull Ring,Austria
1032,822,70,2,67807,2020,2,Styrian Grand Prix,12/07/20,BOT,Valtteri,Bottas,1989-08-28,Finnish,Red Bull Ring,Austria
1032,822,71,2,68124,2020,2,Styrian Grand Prix,12/07/20,BOT,Valtteri,Bottas,1989-08-28,Finnish,Red Bull Ring,Austria
1033,1,1,1,95670,2020,3,Hungarian Grand Prix,19/07/20,HAM,Lewis,Hamilton,1985-01-07,British,Hungaroring,Hungary
1033,1,2,1,91458,2020,3,Hungarian Grand Prix,19/07/20,HAM,Lewis,Hamilton,1985-01-07,British,Hungaroring,Hungary
1033,1,3,1,94916,2020,3,Hungarian Grand Prix,19/07/20,HAM,Lewis,Hamilton,1985-01-07,British,Hungaroring,Hungary
1033,1,4,3,113821,2020,3,Hungarian Grand Prix,19/07/20,HAM,Lewis,Hamilton,1985-01-07,British,Hungaroring,Hungary
1033,1,5,1,85898,2020,3,Hungarian Grand Prix,19/07/20,HAM,Lewis,Hamilton,1985-01-07,British,Hungaroring,Hungary
1033,1,6,1,83991,2020,3,Hungarian Grand Prix,19/07/20,HAM,Lewis,Hamilton,1985-01-07,British,Hungaroring,Hungary
1033,1,7,1,83327,2020,3,Hungarian Grand Prix,19/07/20,HAM,Lewis,Hamilton,1985-01-07,British,Hungaroring,Hungary
1033,1,8,1,82170,2020,3,Hungarian Grand Prix,19/07/20,HAM,Lewis,Hamilton,1985-01-07,British,Hungaroring,Hungary
1033,1,9,1,82130,2020,3,Hungarian Grand Prix,19/07/20,HAM,Lewis,Hamilton,1985-01-07,British,Hungaroring,Hungary
1033,1,10,1,81522,2020,3,Hungarian Grand Prix,19/07/20,HAM,Lewis,Hamilton,1985-01-07,British,Hungaroring,Hungary
1033,1,11,1,82127,2020,3,Hungarian Grand Prix,19/07/20,HAM,Lewis,Hamilton,1985-01-07,British,Hungaroring,Hungary
1033,1,12,1,81886,2020,3,Hungarian Grand Prix,19/07/20,HAM,Lewis,Hamilton,1985-01-07,British,Hungaroring,Hungary
1033,1,13,1,81873,2020,3,Hungarian Grand Prix,19/07/20,HAM,Lewis,Hamilton,1985-01-07,British,Hungaroring,Hungary
1033,1,14,1,81720,2020,3,Hungarian Grand Prix,19/07/20,HAM,Lewis,Hamilton,1985-01-07,British,Hungaroring,Hungary
1033,1,15,1,81620,2020,3,Hungarian Grand Prix,19/07/20,HAM,Lewis,Hamilton,1985-01-07,British,Hungaroring,Hungary
1033,1,16,1,81436,2020,3,Hungarian Grand Prix,19/07/20,HAM,Lewis,Hamilton,1985-01-07,British,Hungaroring,Hungary
1033,1,17,1,81855,2020,3,Hungarian Grand Prix,19/07/20,HAM,Lewis,Hamilton,1985-01-07,British,Hungaroring,Hungary
1033,1,18,1,81363,2020,3,Hungarian Grand Prix,19/07/20,HAM,Lewis,Hamilton,1985-01-07,British,Hungaroring,Hungary
1033,1,19,1,82397,2020,3,Hungarian Grand Prix,19/07/20,HAM,Lewis,Hamilton,1985-01-07,British,Hungaroring,Hungary
1033,1,20,1,81887,2020,3,Hungarian Grand Prix,19/07/20,HAM,Lewis,Hamilton,1985-01-07,British,Hungaroring,Hungary
1033,1,21,1,81807,2020,3,Hungarian Grand Prix,19/07/20,HAM,Lewis,Hamilton,1985-01-07,British,Hungaroring,Hungary
1033,1,22,1,81727,2020,3,Hungarian Grand Prix,19/07/20,HAM,Lewis,Hamilton,1985-01-07,British,Hungaroring,Hungary
1033,1,23,1,81687,2020,3,Hungarian Grand Prix,19/07/20,HAM,Lewis,Hamilton,1985-01-07,British,Hungaroring,Hungary
1033,1,24,1,81341,2020,3,Hungarian Grand Prix,19/07/20,HAM,Lewis,Hamilton,1985-01-07,British,Hungaroring,Hungary
1033,1,25,1,81950,2020,3,Hungarian Grand Prix,19/07/20,HAM,Lewis,Hamilton,1985-01-07,British,Hungaroring,Hungary
1033,1,26,1,81390,2020,3,Hungarian Grand Prix,19/07/20,HAM,Lewis,Hamilton,1985-01-07,British,Hungaroring,Hungary
1033,1,27,1,81741,2020,3,Hungarian Grand Prix,19/07/20,HAM,Lewis,Hamilton,1985-01-07,British,Hungaroring,Hungary
1033,1,28,1,81532,2020,3,Hungarian Grand Prix,19/07/20,HAM,Lewis,Hamilton,1985-01-07,British,Hungaroring,Hungary
1033,1,29,1,81265,2020,3,Hungarian Grand Prix,19/07/20,HAM,Lewis,Hamilton,1985-01-07,British,Hungaroring,Hungary
1033,1,30,1,81198,2020,3,Hungarian Grand Prix,19/07/20,HAM,Lewis,Hamilton,1985-01-07,British,Hungaroring,Hungary
1033,1,31,1,81315,2020,3,Hungarian Grand Prix,19/07/20,HAM,Lewis,Hamilton,1985-01-07,British,Hungaroring,Hungary
1033,1,32,1,81508,2020,3,Hungarian Grand Prix,19/07/20,HAM,Lewis,Hamilton,1985-01-07,British,Hungaroring,Hungary
1033,1,33,1,81553,2020,3,Hungarian Grand Prix,19/07/20,HAM,Lewis,Hamilton,1985-01-07,British,Hungaroring,Hungary
1033,1,34,1,81693,2020,3,Hungarian Grand Prix,19/07/20,HAM,Lewis,Hamilton,1985-01-07,British,Hungaroring,Hungary
1033,1,35,1,83684,2020,3,Hungarian Grand Prix,19/07/20,HAM,Lewis,Hamilton,1985-01-07,British,Hungaroring,Hungary
1033,1,36,1,81455,2020,3,Hungarian Grand Prix,19/07/20,HAM,Lewis,Hamilton,1985-01-07,British,Hungaroring,Hungary
1033,1,37,1,83974,2020,3,Hungarian Grand Prix,19/07/20,HAM,Lewis,Hamilton,1985-01-07,British,Hungaroring,Hungary
1033,1,38,1,100605,2020,3,Hungarian Grand Prix,19/07/20,HAM,Lewis,Hamilton,1985-01-07,British,Hungaroring,Hungary
1033,1,39,1,80301,2020,3,Hungarian Grand Prix,19/07/20,HAM,Lewis,Hamilton,1985-01-07,British,Hungaroring,Hungary
1033,1,40,1,80092,2020,3,Hungarian Grand Prix,19/07/20,HAM,Lewis,Hamilton,1985-01-07,British,Hungaroring,Hungary
1033,1,41,1,79846,2020,3,Hungarian Grand Prix,19/07/20,HAM,Lewis,Hamilton,1985-01-07,British,Hungaroring,Hungary
1033,1,42,1,79862,2020,3,Hungarian Grand Prix,19/07/20,HAM,Lewis,Hamilton,1985-01-07,British,Hungaroring,Hungary
1033,1,43,1,80360,2020,3,Hungarian Grand Prix,19/07/20,HAM,Lewis,Hamilton,1985-01-07,British,Hungaroring,Hungary
1033,1,44,1,79963,2020,3,Hungarian Grand Prix,19/07/20,HAM,Lewis,Hamilton,1985-01-07,British,Hungaroring,Hungary
1033,1,45,1,79824,2020,3,Hungarian Grand Prix,19/07/20,HAM,Lewis,Hamilton,1985-01-07,British,Hungaroring,Hungary
1033,1,46,1,79737,2020,3,Hungarian Grand Prix,19/07/20,HAM,Lewis,Hamilton,1985-01-07,British,Hungaroring,Hungary
1033,1,47,1,79870,2020,3,Hungarian Grand Prix,19/07/20,HAM,Lewis,Hamilton,1985-01-07,British,Hungaroring,Hungary
1033,1,48,1,79715,2020,3,Hungarian Grand Prix,19/07/20,HAM,Lewis,Hamilton,1985-01-07,British,Hungaroring,Hungary
1033,1,49,1,79849,2020,3,Hungarian Grand Prix,19/07/20,HAM,Lewis,Hamilton,1985-01-07,British,Hungaroring,Hungary
1033,1,50,1,80250,2020,3,Hungarian Grand Prix,19/07/20,HAM,Lewis,Hamilton,1985-01-07,British,Hungaroring,Hungary
1033,1,51,1,80155,2020,3,Hungarian Grand Prix,19/07/20,HAM,Lewis,Hamilton,1985-01-07,British,Hungaroring,Hungary
1033,1,52,1,80125,2020,3,Hungarian Grand Prix,19/07/20,HAM,Lewis,Hamilton,1985-01-07,British,Hungaroring,Hungary
1033,1,53,1,79573,2020,3,Hungarian Grand Prix,19/07/20,HAM,Lewis,Hamilton,1985-01-07,British,Hungaroring,Hungary
1033,1,54,1,80306,2020,3,Hungarian Grand Prix,19/07/20,HAM,Lewis,Hamilton,1985-01-07,British,Hungaroring,Hungary
1033,1,55,1,79267,2020,3,Hungarian Grand Prix,19/07/20,HAM,Lewis,Hamilton,1985-01-07,British,Hungaroring,Hungary
1033,1,56,1,80196,2020,3,Hungarian Grand Prix,19/07/20,HAM,Lewis,Hamilton,1985-01-07,British,Hungaroring,Hungary
1033,1,57,1,79599,2020,3,Hungarian Grand Prix,19/07/20,HAM,Lewis,Hamilton,1985-01-07,British,Hungaroring,Hungary
1033,1,58,1,79269,2020,3,Hungarian Grand Prix,19/07/20,HAM,Lewis,Hamilton,1985-01-07,British,Hungaroring,Hungary
1033,1,59,1,79182,2020,3,Hungarian Grand Prix,19/07/20,HAM,Lewis,Hamilton,1985-01-07,British,Hungaroring,Hungary
1033,1,60,1,79903,2020,3,Hungarian Grand Prix,19/07/20,HAM,Lewis,Hamilton,1985-01-07,British,Hungaroring,Hungary
1033,1,61,1,78916,2020,3,Hungarian Grand Prix,19/07/20,HAM,Lewis,Hamilton,1985-01-07,British,Hungaroring,Hungary
1033,1,62,1,79432,2020,3,Hungarian Grand Prix,19/07/20,HAM,Lewis,Hamilton,1985-01-07,British,Hungaroring,Hungary
1033,1,63,1,78710,2020,3,Hungarian Grand Prix,19/07/20,HAM,Lewis,Hamilton,1985-01-07,British,Hungaroring,Hungary
1033,1,64,1,78723,2020,3,Hungarian Grand Prix,19/07/20,HAM,Lewis,Hamilton,1985-01-07,British,Hungaroring,Hungary
1033,1,65,1,78611,2020,3,Hungarian Grand Prix,19/07/20,HAM,Lewis,Hamilton,1985-01-07,British,Hungaroring,Hungary
1033,1,66,1,81759,2020,3,Hungarian Grand Prix,19/07/20,HAM,Lewis,Hamilton,1985-01-07,British,Hungaroring,Hungary
1033,1,67,1,99908,2020,3,Hungarian Grand Prix,19/07/20,HAM,Lewis,Hamilton,1985-01-07,British,Hungaroring,Hungary
1033,1,68,1,77497,2020,3,Hungarian Grand Prix,19/07/20,HAM,Lewis,Hamilton,1985-01-07,British,Hungaroring,Hungary
1033,1,69,1,80554,2020,3,Hungarian Grand Prix,19/07/20,HAM,Lewis,Hamilton,1985-01-07,British,Hungaroring,Hungary
1033,1,70,1,76627,2020,3,Hungarian Grand Prix,19/07/20,HAM,Lewis,Hamilton,1985-01-07,British,Hungaroring,Hungary
1033,822,1,6,102397,2020,3,Hungarian Grand Prix,19/07/20,BOT,Valtteri,Bottas,1989-08-28,Finnish,Hungaroring,Hungary
1033,822,2,8,98777,2020,3,Hungarian Grand Prix,19/07/20,BOT,Valtteri,Bottas,1989-08-28,Finnish,Hungaroring,Hungary
1033,822,3,19,114775,2020,3,Hungarian Grand Prix,19/07/20,BOT,Valtteri,Bottas,1989-08-28,Finnish,Hungaroring,Hungary
1033,822,4,11,93140,2020,3,Hungarian Grand Prix,19/07/20,BOT,Valtteri,Bottas,1989-08-28,Finnish,Hungaroring,Hungary
1033,822,5,7,89816,2020,3,Hungarian Grand Prix,19/07/20,BOT,Valtteri,Bottas,1989-08-28,Finnish,Hungaroring,Hungary
1033,822,6,7,86453,2020,3,Hungarian Grand Prix,19/07/20,BOT,Valtteri,Bottas,1989-08-28,Finnish,Hungaroring,Hungary
1033,822,7,7,84570,2020,3,Hungarian Grand Prix,19/07/20,BOT,Valtteri,Bottas,1989-08-28,Finnish,Hungaroring,Hungary
1033,822,8,7,86200,2020,3,Hungarian Grand Prix,19/07/20,BOT,Valtteri,Bottas,1989-08-28,Finnish,Hungaroring,Hungary
1033,822,9,7,83272,2020,3,Hungarian Grand Prix,19/07/20,BOT,Valtteri,Bottas,1989-08-28,Finnish,Hungaroring,Hungary
1033,822,10,6,82018,2020,3,Hungarian Grand Prix,19/07/20,BOT,Valtteri,Bottas,1989-08-28,Finnish,Hungaroring,Hungary
1033,822,11,6,82744,2020,3,Hungarian Grand Prix,19/07/20,BOT,Valtteri,Bottas,1989-08-28,Finnish,Hungaroring,Hungary
1033,822,12,5,81872,2020,3,Hungarian Grand Prix,19/07/20,BOT,Valtteri,Bottas,1989-08-28,Finnish,Hungaroring,Hungary
1033,822,13,5,81524,2020,3,Hungarian Grand Prix,19/07/20,BOT,Valtteri,Bottas,1989-08-28,Finnish,Hungaroring,Hungary
1033,822,14,5,81946,2020,3,Hungarian Grand Prix,19/07/20,BOT,Valtteri,Bottas,1989-08-28,Finnish,Hungaroring,Hungary
1033,822,15,5,82640,2020,3,Hungarian Grand Prix,19/07/20,BOT,Valtteri,Bottas,1989-08-28,Finnish,Hungaroring,Hungary
1033,822,16,5,83165,2020,3,Hungarian Grand Prix,19/07/20,BOT,Valtteri,Bottas,1989-08-28,Finnish,Hungaroring,Hungary
1033,822,17,4,81783,2020,3,Hungarian Grand Prix,19/07/20,BOT,Valtteri,Bottas,1989-08-28,Finnish,Hungaroring,Hungary
1033,822,18,4,81998,2020,3,Hungarian Grand Prix,19/07/20,BOT,Valtteri,Bottas,1989-08-28,Finnish,Hungaroring,Hungary
1033,822,19,4,82503,2020,3,Hungarian Grand Prix,19/07/20,BOT,Valtteri,Bottas,1989-08-28,Finnish,Hungaroring,Hungary
1033,822,20,4,81424,2020,3,Hungarian Grand Prix,19/07/20,BOT,Valtteri,Bottas,1989-08-28,Finnish,Hungaroring,Hungary
1033,822,21,4,81369,2020,3,Hungarian Grand Prix,19/07/20,BOT,Valtteri,Bottas,1989-08-28,Finnish,Hungaroring,Hungary
1033,822,22,4,81635,2020,3,Hungarian Grand Prix,19/07/20,BOT,Valtteri,Bottas,1989-08-28,Finnish,Hungaroring,Hungary
1033,822,23,4,81726,2020,3,Hungarian Grand Prix,19/07/20,BOT,Valtteri,Bottas,1989-08-28,Finnish,Hungaroring,Hungary
1033,822,24,4,81683,2020,3,Hungarian Grand Prix,19/07/20,BOT,Valtteri,Bottas,1989-08-28,Finnish,Hungaroring,Hungary
1033,822,25,4,82224,2020,3,Hungarian Grand Prix,19/07/20,BOT,Valtteri,Bottas,1989-08-28,Finnish,Hungaroring,Hungary
1033,822,26,4,81828,2020,3,Hungarian Grand Prix,19/07/20,BOT,Valtteri,Bottas,1989-08-28,Finnish,Hungaroring,Hungary
1033,822,27,4,82089,2020,3,Hungarian Grand Prix,19/07/20,BOT,Valtteri,Bottas,1989-08-28,Finnish,Hungaroring,Hungary
1033,822,28,4,82207,2020,3,Hungarian Grand Prix,19/07/20,BOT,Valtteri,Bottas,1989-08-28,Finnish,Hungaroring,Hungary
1033,822,29,4,82275,2020,3,Hungarian Grand Prix,19/07/20,BOT,Valtteri,Bottas,1989-08-28,Finnish,Hungaroring,Hungary
1033,822,30,4,82243,2020,3,Hungarian Grand Prix,19/07/20,BOT,Valtteri,Bottas,1989-08-28,Finnish,Hungaroring,Hungary
1033,822,31,4,82049,2020,3,Hungarian Grand Prix,19/07/20,BOT,Valtteri,Bottas,1989-08-28,Finnish,Hungaroring,Hungary
1033,822,32,4,82241,2020,3,Hungarian Grand Prix,19/07/20,BOT,Valtteri,Bottas,1989-08-28,Finnish,Hungaroring,Hungary
1033,822,33,4,85627,2020,3,Hungarian Grand Prix,19/07/20,BOT,Valtteri,Bottas,1989-08-28,Finnish,Hungaroring,Hungary
1033,822,34,4,98262,2020,3,Hungarian Grand Prix,19/07/20,BOT,Valtteri,Bottas,1989-08-28,Finnish,Hungaroring,Hungary
1033,822,35,4,80359,2020,3,Hungarian Grand Prix,19/07/20,BOT,Valtteri,Bottas,1989-08-28,Finnish,Hungaroring,Hungary
1033,822,36,3,80128,2020,3,Hungarian Grand Prix,19/07/20,BOT,Valtteri,Bottas,1989-08-28,Finnish,Hungaroring,Hungary
1033,822,37,3,79656,2020,3,Hungarian Grand Prix,19/07/20,BOT,Valtteri,Bottas,1989-08-28,Finnish,Hungaroring,Hungary
1033,822,38,3,78945,2020,3,Hungarian Grand Prix,19/07/20,BOT,Valtteri,Bottas,1989-08-28,Finnish,Hungaroring,Hungary
1033,822,39,3,79943,2020,3,Hungarian Grand Prix,19/07/20,BOT,Valtteri,Bottas,1989-08-28,Finnish,Hungaroring,Hungary
1033,822,40,3,79102,2020,3,Hungarian Grand Prix,19/07/20,BOT,Valtteri,Bottas,1989-08-28,Finnish,Hungaroring,Hungary
1033,822,41,3,79134,2020,3,Hungarian Grand Prix,19/07/20,BOT,Valtteri,Bottas,1989-08-28,Finnish,Hungaroring,Hungary
1033,822,42,3,79414,2020,3,Hungarian Grand Prix,19/07/20,BOT,Valtteri,Bottas,1989-08-28,Finnish,Hungaroring,Hungary
1033,822,43,3,79768,2020,3,Hungarian Grand Prix,19/07/20,BOT,Valtteri,Bottas,1989-08-28,Finnish,Hungaroring,Hungary
1033,822,44,3,80147,2020,3,Hungarian Grand Prix,19/07/20,BOT,Valtteri,Bottas,1989-08-28,Finnish,Hungaroring,Hungary
1033,822,45,3,79679,2020,3,Hungarian Grand Prix,19/07/20,BOT,Valtteri,Bottas,1989-08-28,Finnish,Hungaroring,Hungary
1033,822,46,3,80542,2020,3,Hungarian Grand Prix,19/07/20,BOT,Valtteri,Bottas,1989-08-28,Finnish,Hungaroring,Hungary
1033,822,47,3,80490,2020,3,Hungarian Grand Prix,19/07/20,BOT,Valtteri,Bottas,1989-08-28,Finnish,Hungaroring,Hungary
1033,822,48,3,81285,2020,3,Hungarian Grand Prix,19/07/20,BOT,Valtteri,Bottas,1989-08-28,Finnish,Hungaroring,Hungary
1033,822,49,3,82602,2020,3,Hungarian Grand Prix,19/07/20,BOT,Valtteri,Bottas,1989-08-28,Finnish,Hungaroring,Hungary
1033,822,50,3,97094,2020,3,Hungarian Grand Prix,19/07/20,BOT,Valtteri,Bottas,1989-08-28,Finnish,Hungaroring,Hungary
1033,822,51,3,78435,2020,3,Hungarian Grand Prix,19/07/20,BOT,Valtteri,Bottas,1989-08-28,Finnish,Hungaroring,Hungary
1033,822,52,3,77913,2020,3,Hungarian Grand Prix,19/07/20,BOT,Valtteri,Bottas,1989-08-28,Finnish,Hungaroring,Hungary
1033,822,53,3,78039,2020,3,Hungarian Grand Prix,19/07/20,BOT,Valtteri,Bottas,1989-08-28,Finnish,Hungaroring,Hungary
1033,822,54,3,78546,2020,3,Hungarian Grand Prix,19/07/20,BOT,Valtteri,Bottas,1989-08-28,Finnish,Hungaroring,Hungary
1033,822,55,3,78694,2020,3,Hungarian Grand Prix,19/07/20,BOT,Valtteri,Bottas,1989-08-28,Finnish,Hungaroring,Hungary
1033,822,56,3,78373,2020,3,Hungarian Grand Prix,19/07/20,BOT,Valtteri,Bottas,1989-08-28,Finnish,Hungaroring,Hungary
1033,822,57,3,78854,2020,3,Hungarian Grand Prix,19/07/20,BOT,Valtteri,Bottas,1989-08-28,Finnish,Hungaroring,Hungary
1033,822,58,3,79548,2020,3,Hungarian Grand Prix,19/07/20,BOT,Valtteri,Bottas,1989-08-28,Finnish,Hungaroring,Hungary
1033,822,59,3,79447,2020,3,Hungarian Grand Prix,19/07/20,BOT,Valtteri,Bottas,1989-08-28,Finnish,Hungaroring,Hungary
1033,822,60,3,79079,2020,3,Hungarian Grand Prix,19/07/20,BOT,Valtteri,Bottas,1989-08-28,Finnish,Hungaroring,Hungary
1033,822,61,3,79409,2020,3,Hungarian Grand Prix,19/07/20,BOT,Valtteri,Bottas,1989-08-28,Finnish,Hungaroring,Hungary
1033,822,62,3,78451,2020,3,Hungarian Grand Prix,19/07/20,BOT,Valtteri,Bottas,1989-08-28,Finnish,Hungaroring,Hungary
1033,822,63,3,78169,2020,3,Hungarian Grand Prix,19/07/20,BOT,Valtteri,Bottas,1989-08-28,Finnish,Hungaroring,Hungary
1033,822,64,3,78165,2020,3,Hungarian Grand Prix,19/07/20,BOT,Valtteri,Bottas,1989-08-28,Finnish,Hungaroring,Hungary
1033,822,65,3,78493,2020,3,Hungarian Grand Prix,19/07/20,BOT,Valtteri,Bottas,1989-08-28,Finnish,Hungaroring,Hungary
1033,822,66,3,77665,2020,3,Hungarian Grand Prix,19/07/20,BOT,Valtteri,Bottas,1989-08-28,Finnish,Hungaroring,Hungary
1033,822,67,3,78229,2020,3,Hungarian Grand Prix,19/07/20,BOT,Valtteri,Bottas,1989-08-28,Finnish,Hungaroring,Hungary
1033,822,68,3,78508,2020,3,Hungarian Grand Prix,19/07/20,BOT,Valtteri,Bottas,1989-08-28,Finnish,Hungaroring,Hungary
1033,822,69,3,78869,2020,3,Hungarian Grand Prix,19/07/20,BOT,Valtteri,Bottas,1989-08-28,Finnish,Hungaroring,Hungary
1033,822,70,3,80276,2020,3,Hungarian Grand Prix,19/07/20,BOT,Valtteri,Bottas,1989-08-28,Finnish,Hungaroring,Hungary
1034,1,1,1,94010,2020,4,British Grand Prix,02/08/20,HAM,Lewis,Hamilton,1985-01-07,British,Silverstone Circuit,UK
1034,1,2,1,126445,2020,4,British Grand Prix,02/08/20,HAM,Lewis,Hamilton,1985-01-07,British,Silverstone Circuit,UK
1034,1,3,1,151201,2020,4,British Grand Prix,02/08/20,HAM,Lewis,Hamilton,1985-01-07,British,Silverstone Circuit,UK
1034,1,4,1,152874,2020,4,British Grand Prix,02/08/20,HAM,Lewis,Hamilton,1985-01-07,British,Silverstone Circuit,UK
